,name,location,mobile_no,email,find_us,qualification,branch,career_issue,looking_for,technology,mode,time_slot,date,attended_by,no_persons,fee_details,year_of_pass_out,status,remarks
847,hidden,kunnamangalam,hidden,hidden,reference,others,civil,no career issue,others,mern,offline,morning,09-09-2024,monish,4,35000,2019,not joined,not okay
848,hidden,westhill,hidden,hidden,reference,ug,mechanical,no career issue,job oriented course,python,online,afternoon,18-06-2024,rifna,1,35000,2023,not joined,suspected
849,hidden,westhill,hidden,hidden,google,ug,computer science,no career issue,job oriented course,java,offline,evening,17-05-2024,sandra,1,60000,2023,not joined,high fee
850,hidden,westhill,hidden,hidden,reference,ug,commerce,no career issue,job oriented course,mern,hybrid,evening,27-12-2024,rifna,1,60000,2020,not joined,not interested
851,hidden,tirur,hidden,hidden,social media,ug,commerce,backpapers,job oriented course,mern,offline,afternoon,11-06-2024,baiju,1,60000,2020,joined,joined
852,hidden,kozhikode,hidden,hidden,social media,plus 2,mechanical,non it background,others,python,hybrid,weekend,22-02-2024,monish,5,60000,2020,not joined,call not picking
853,hidden,chevayur,hidden,hidden,google,pg,computer science,no career issue,short term course,data science,online,morning,11-05-2024,baiju,1,12500,2024,not joined,not impressed
854,hidden,nadakkavu,hidden,hidden,social media,plus 2,other,no career issue,it internship,python,offline,morning,14-05-2024,monish,3,35000,2020,not joined,not impressed
855,hidden,wayanad,hidden,hidden,social media,diploma,electronics,no career issue,work experience,data science,hybrid,morning,04-05-2024,baiju,2,60000,2021,joined,joined
856,hidden,malappuram,hidden,hidden,social media,ug,civil,career gap,others,python,offline,afternoon,22-10-2024,baiju,1,35000,2019,not joined,suspected
857,hidden,chevayur,hidden,hidden,social media,ug,civil,career gap,it internship,python,online,morning,18-06-2024,baiju,1,35000,2019,not joined,call not picking
858,hidden,kozhikode,hidden,hidden,google,ug,commerce,no career issue,others,python,offline,morning,24-01-2024,baiju,1,12500,2023,not joined,high fee
859,hidden,kunnamangalam,hidden,hidden,google,ug,other,career gap,it internship,others,offline,morning,27-06-2024,sandra,2,12500,2022,not joined,not impressed
860,hidden,beypore,hidden,hidden,social media,pg,commerce,no career issue,short term course,mern,offline,weekend,12-07-2024,deepak,3,60000,2019,joined,joined
861,hidden,farook,hidden,hidden,social media,pg,electronics,no career issue,work experience,mern,offline,evening,18-03-2024,rifna,2,35000,2024,not joined,not impressed
862,hidden,kozhikode,hidden,hidden,others,ug,civil,no career issue,work experience,java,offline,morning,19-06-2024,anupama,1,60000,2021,not joined,not okay
863,hidden,beypore,hidden,hidden,social media,plus 2,mechanical,backpapers,short term course,web designing,offline,morning,17-12-2024,baiju,3,12500,2019,not joined,suspected
864,hidden,kondotty,hidden,hidden,social media,ug,computer science,backpapers,short term course,python,hybrid,morning,06-05-2024,baiju,3,60000,2023,not joined,call not picking
865,hidden,vadakara,hidden,hidden,google,sslc,mechanical,no career issue,it internship,java,offline,morning,08-10-2024,rifna,1,60000,2023,not joined,high fee
866,hidden,manjeri,hidden,hidden,social media,ug,commerce,no career issue,it internship,mern,hybrid,afternoon,23-12-2024,baiju,2,60000,2021,not joined,not impressed
867,hidden,nadakkavu,hidden,hidden,reference,ug,other,no career issue,short term course,mern,offline,morning,06-03-2024,faisal,1,60000,2022,joined,joined
868,hidden,nadakkavu,hidden,hidden,social media,pg,computer science,backpapers,short term course,mern,offline,morning,12-03-2024,baiju,1,60000,2022,joined,joined
869,hidden,ponnani,hidden,hidden,others,pg,computer science,backpapers,short term course,data science,online,morning,03-04-2024,rifna,1,60000,2019,joined,joined
870,hidden,kozhikode,hidden,hidden,social media,pg,other,no career issue,job oriented course,python,offline,morning,20-04-2024,faisal,2,12500,2021,not joined,call not picking
871,hidden,kozhikode,hidden,hidden,none,ug,computer science,no career issue,job oriented course,java,hybrid,morning,24-12-2024,baiju,4,60000,2019,not joined,joined other institude
872,hidden,palakkad,hidden,hidden,social media,ug,computer science,career gap,work experience,web designing,offline,morning,21-09-2024,anupama,3,60000,2024,not joined,not interested
873,hidden,nadakkavu,hidden,hidden,others,ug,mechanical,no career issue,it internship,mern,offline,evening,12-01-2024,baiju,2,60000,2022,not joined,not okay
874,hidden,westhill,hidden,hidden,social media,ug,computer science,career gap,job oriented course,data science,offline,weekend,08-12-2024,anupama,1,12500,2021,not joined,not interested
875,hidden,trivandrum,hidden,hidden,social media,others,civil,no career issue,it internship,mern,online,afternoon,27-05-2024,anupama,4,60000,2019,not joined,call not picking
876,hidden,nilambur,hidden,hidden,google,pg,mechanical,career gap,short term course,mern,offline,weekend,18-12-2024,faisal,1,60000,2024,not joined,suspected
877,hidden,kunnamangalam,hidden,hidden,social media,ug,civil,backpapers,work experience,ai,offline,morning,06-09-2024,baiju,1,60000,2021,joined,joined
878,hidden,westhill,hidden,hidden,reference,pg,mechanical,non it background,work experience,java,hybrid,morning,20-06-2024,baiju,1,12500,2019,not joined,joined other institude
879,hidden,medical college,hidden,hidden,reference,pg,mechanical,career gap,it internship,mern,offline,morning,04-05-2024,faisal,1,60000,2023,not joined,high fee
880,hidden,kunnamangalam,hidden,hidden,reference,sslc,other,no career issue,work experience,flutter,offline,afternoon,02-07-2024,baiju,1,12500,2022,not joined,high fee
881,hidden,palazhi,hidden,hidden,social media,pg,electronics,no career issue,job oriented course,python,offline,afternoon,23-03-2024,baiju,2,60000,2024,not joined,not okay
882,hidden,farook,hidden,hidden,social media,ug,mechanical,career gap,work experience,java,online,evening,13-07-2024,baiju,1,60000,2021,joined,joined
883,hidden,westhill,hidden,hidden,social media,ug,mechanical,backpapers,others,java,offline,weekend,12-05-2024,deepak,5,60000,2019,not joined,high fee
884,hidden,kozhikode,hidden,hidden,social media,sslc,computer science,no career issue,others,mern,offline,morning,06-07-2024,baiju,2,60000,2021,joined,joined
885,hidden,tanur,hidden,hidden,social media,ug,computer science,no career issue,short term course,python,offline,morning,23-11-2024,baiju,5,60000,2022,not joined,not impressed
886,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no career issue,job oriented course,python,offline,morning,10-10-2024,lekha,1,60000,2019,not joined,call not picking
887,hidden,westhill,hidden,hidden,social media,ug,computer science,no career issue,others,data science,offline,morning,17-12-2024,anupama,2,60000,2021,not joined,not okay
888,hidden,kozhikode,hidden,hidden,social media,ug,electronics,no career issue,work experience,python,offline,morning,15-12-2024,baiju,2,12500,2020,not joined,not interested
889,hidden,chevayur,hidden,hidden,social media,diploma,mechanical,backpapers,work experience,mern,online,morning,18-06-2024,lekha,3,12500,2020,not joined,not interested
890,hidden,kannur,hidden,hidden,social media,ug,computer science,no career issue,job oriented course,ai,hybrid,afternoon,14-07-2024,baiju,2,60000,2020,not joined,not impressed
891,hidden,farook,hidden,hidden,others,diploma,other,non it background,job oriented course,mern,offline,morning,06-08-2024,monish,2,12500,2019,not joined,high fee
892,hidden,kondotty,hidden,hidden,others,ug,computer science,no career issue,work experience,data science,offline,afternoon,09-06-2024,baiju,2,60000,2019,joined,joined
893,hidden,westhill,hidden,hidden,social media,ug,computer science,no career issue,others,data science,hybrid,morning,08-11-2024,baiju,1,60000,2024,not joined,call not picking
894,hidden,kottayam,hidden,hidden,google,ug,electronics,career gap,job oriented course,python,hybrid,afternoon,08-12-2024,baiju,2,12500,2020,not joined,suspected
895,hidden,kunnamangalam,hidden,hidden,others,ug,civil,career gap,job oriented course,java,offline,weekend,05-04-2024,baiju,1,60000,2020,not joined,not okay
896,hidden,wayanad,hidden,hidden,reference,ug,mechanical,career gap,job oriented course,mern,offline,morning,06-04-2024,rifna,1,60000,2023,not joined,joined other institude
897,hidden,beypore,hidden,hidden,social media,plus 2,computer science,career gap,job oriented course,mern,online,morning,06-05-2024,baiju,2,60000,2022,joined,joined
898,hidden,kovoor,hidden,hidden,reference,ug,commerce,non it background,others,data science,online,afternoon,25-04-2024,baiju,1,60000,2021,not joined,suspected
899,hidden,nilambur,hidden,hidden,social media,pg,electronics,non it background,job oriented course,java,offline,evening,21-06-2024,baiju,1,12500,2019,not joined,not okay
900,hidden,westhill,hidden,hidden,social media,ug,other,backpapers,it internship,mern,online,morning,22-06-2024,baiju,1,60000,2023,not joined,joined other institude
901,hidden,medical college,hidden,hidden,social media,ug,commerce,no career issue,job oriented course,java,offline,morning,21-11-2024,deepak,1,60000,2023,not joined,high fee
902,hidden,chevayur,hidden,hidden,social media,ug,electronics,no career issue,short term course,mern,offline,afternoon,15-09-2024,baiju,1,60000,2023,not joined,call not picking
903,hidden,koyilandy,hidden,hidden,reference,ug,mechanical,backpapers,work experience,java,offline,afternoon,02-07-2024,monish,1,60000,2024,not joined,not impressed
904,hidden,kannur,hidden,hidden,social media,pg,mechanical,non it background,work experience,python,online,morning,07-08-2024,baiju,1,60000,2020,not joined,high fee
905,hidden,westhill,hidden,hidden,others,ug,electronics,non it background,it internship,mern,offline,weekend,12-05-2024,baiju,1,60000,2021,not joined,joined other institude
906,hidden,kovoor,hidden,hidden,social media,pg,electronics,no career issue,others,mern,offline,afternoon,09-11-2024,deepak,1,60000,2019,joined,joined
907,hidden,nadakkavu,hidden,hidden,social media,ug,mechanical,backpapers,it internship,python,online,afternoon,22-10-2024,anupama,4,12500,2023,not joined,call not picking
908,hidden,thrissur,hidden,hidden,social media,ug,civil,career gap,short term course,mern,offline,morning,22-09-2024,rifna,2,60000,2019,not joined,joined other institude
909,hidden,palakkad,hidden,hidden,social media,ug,commerce,no career issue,short term course,java,offline,morning,06-04-2024,deepak,2,60000,2023,joined,joined
910,hidden,ponnani,hidden,hidden,social media,ug,computer science,no career issue,work experience,python,hybrid,evening,18-04-2024,deepak,1,60000,2019,joined,joined
911,hidden,manjeri,hidden,hidden,social media,ug,civil,no career issue,it internship,ai,offline,evening,11-05-2024,faisal,2,35000,2021,not joined,call not picking
912,hidden,chevayur,hidden,hidden,social media,ug,electronics,non it background,it internship,mern,offline,morning,19-05-2024,baiju,4,60000,2020,not joined,not okay
913,hidden,kozhikode,hidden,hidden,others,sslc,other,career gap,others,ai,hybrid,afternoon,24-08-2024,anupama,2,35000,2023,not joined,not impressed
914,hidden,medical college,hidden,hidden,google,pg,electronics,no career issue,short term course,data science,offline,afternoon,06-02-2024,baiju,1,12500,2023,not joined,call not picking
915,hidden,westhill,hidden,hidden,social media,others,computer science,no career issue,short term course,data science,offline,weekend,26-07-2024,baiju,1,60000,2023,not joined,high fee
916,hidden,nadakkavu,hidden,hidden,none,ug,mechanical,career gap,it internship,flutter,offline,afternoon,14-12-2024,baiju,2,35000,2020,not joined,not okay
917,hidden,nadakkavu,hidden,hidden,reference,ug,electronics,no career issue,job oriented course,mern,offline,evening,16-01-2024,baiju,1,60000,2021,not joined,not impressed
918,hidden,kondotty,hidden,hidden,social media,ug,other,no career issue,work experience,python,online,morning,06-06-2024,baiju,1,60000,2021,not joined,not interested
919,hidden,kozhikode,hidden,hidden,others,ug,electronics,backpapers,others,java,offline,morning,26-02-2024,baiju,1,60000,2021,not joined,call not picking
920,hidden,kozhikode,hidden,hidden,social media,ug,commerce,no career issue,others,mern,online,weekend,04-04-2024,rifna,1,60000,2023,not joined,not interested
921,hidden,palazhi,hidden,hidden,reference,ug,mechanical,career gap,short term course,java,offline,morning,16-02-2024,baiju,2,60000,2019,joined,joined
922,hidden,kondotty,hidden,hidden,social media,ug,civil,non it background,others,data science,hybrid,evening,10-05-2024,lekha,4,60000,2020,joined,joined
923,hidden,thrissur,hidden,hidden,reference,sslc,mechanical,no career issue,job oriented course,python,offline,morning,20-02-2024,monish,1,60000,2021,not joined,call not picking
924,hidden,ernakulam,hidden,hidden,social media,diploma,civil,no career issue,short term course,data science,offline,afternoon,20-04-2024,lekha,1,12500,2022,not joined,high fee
925,hidden,kottayam,hidden,hidden,google,ug,commerce,no career issue,work experience,python,offline,morning,21-12-2024,baiju,2,60000,2024,not joined,not interested
926,hidden,manjeri,hidden,hidden,social media,ug,other,no career issue,short term course,mern,offline,morning,21-12-2024,monish,6,35000,2020,not joined,not okay
927,hidden,westhill,hidden,hidden,social media,sslc,computer science,no career issue,work experience,data science,hybrid,morning,19-11-2024,baiju,3,60000,2023,not joined,not okay
928,hidden,nadakkavu,hidden,hidden,others,ug,commerce,career gap,short term course,mern,offline,morning,23-05-2024,baiju,4,60000,2023,joined,joined
929,hidden,wayanad,hidden,hidden,social media,others,civil,career gap,work experience,python,offline,weekend,27-01-2024,baiju,1,60000,2021,not joined,not interested
930,hidden,nadakkavu,hidden,hidden,social media,pg,other,no career issue,short term course,data science,online,evening,08-08-2024,baiju,5,60000,2019,not joined,suspected
